transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status
T112363,2024-12-05,C1076,P117,BR-South,Branch,1,483.16,5,483.16,459.0,293.51,165.49,Overdue
T112364,2024-12-05,C1006,P114,BR-South,Dealer,2,300.28,10,600.56,540.5,502.1,38.4,Paid
T112365,2024-12-05,C1024,P123,BR-West,Dealer,2,162.74,15,325.48,276.66,225.88,50.78,Paid
T112366,2024-12-05,C1054,P104,BR-Central,Direct Sales,1,304.55,15,304.55,258.87,194.17,64.7,Paid
T112367,2024-12-05,C1001,P103,BR-North,Partner,2,38.46,20,76.92,61.54,45.4,16.14,Paid
T112368,2024-12-05,C1051,P119,BR-North,Branch,1,345.27,25,345.27,258.95,247.89,11.06,Pending
T112369,2024-12-05,C1094,P114,BR-Central,Branch,2,300.28,10,600.56,540.5,502.1,38.4,Overdue
T112370,2024-12-05,C1102,P113,BR-South,Online,1,107.84,20,107.84,86.27,75.03,11.24,Partially Paid
T112371,2024-12-06,C1032,P123,BR-Central,Branch,1,162.74,0,162.74,162.74,112.94,49.8,Partially Paid
T112372,2024-12-06,C1007,P112,BR-Central,Direct Sales,3,233.47,10,700.41,630.37,430.35,200.02,Pending
T112373,2024-12-06,C1043,P126,BR-South,Online,3,470.35,5,1411.05,1340.5,820.59,519.91,Paid
T112374,2024-12-06,C1071,P100,BR-South,Online,1,193.52,10,193.52,174.17,109.3,64.87,Paid
T112375,2024-12-06,C1054,P112,BR-North,Partner,1,233.47,25,233.47,175.1,143.45,31.65,Overdue
T112376,2024-12-06,C1071,P124,BR-West,Direct Sales,1,277.89,0,277.89,277.89,220.8,57.09,Paid
T112377,2024-12-06,C1055,P110,BR-West,Partner,5,309.81,0,1549.05,1549.05,1251.85,297.2,Paid
T112378,2024-12-06,C1065,P110,BR-North,Dealer,1,309.81,10,309.81,278.83,250.37,28.46,Pending
T112379,2024-12-06,C1012,P118,BR-South,Online,1,159.26,0,159.26,159.26,130.7,28.56,Paid
T112380,2024-12-06,C1026,P119,BR-West,Branch,2,345.27,0,690.54,690.54,495.78,194.76,Paid
T112381,2024-12-06,C1072,P113,BR-North,Online,4,107.84,0,431.36,431.36,300.12,131.24,Paid
T112382,2024-12-06,C1112,P119,BR-North,Online,1,345.27,0,345.27,345.27,247.89,97.38,Paid
T112383,2024-12-06,C1115,P119,BR-East,Direct Sales,4,345.27,0,1381.08,1381.08,991.56,389.52,Paid
T112384,2024-12-06,C1008,P101,BR-East,Partner,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T112385,2024-12-06,C1065,P102,BR-Central,Branch,2,86.45,0,172.9,172.9,166.36,6.54,Paid
T112386,2024-12-06,C1112,P113,BR-South,Online,2,107.84,0,215.68,215.68,150.06,65.62,Pending
T112387,2024-12-06,C1042,P106,BR-West,Direct Sales,1,417.9,5,417.9,397.0,328.59,68.41,Pending
T112388,2024-12-06,C1110,P124,BR-North,Branch,1,277.89,0,277.89,277.89,220.8,57.09,Paid
T112389,2024-12-06,C1021,P115,BR-Central,Branch,4,307.7,0,1230.8,1230.8,1183.4,47.4,Overdue
T112390,2024-12-06,C1015,P116,BR-West,Branch,4,41.88,5,167.52,159.14,94.72,64.42,Paid
T112391,2024-12-06,C1088,P123,BR-North,Online,3,162.74,5,488.22,463.81,338.82,124.99,Paid
T112392,2024-12-07,C1041,P118,BR-West,Online,3,159.26,0,477.78,477.78,392.1,85.68,Partially Paid
T112393,2024-12-07,C1076,P122,BR-East,Dealer,1,136.8,5,136.8,129.96,128.16,1.8,Paid
T112394,2024-12-07,C1075,P127,BR-Central,Online,3,302.97,0,908.91,908.91,839.76,69.15,Paid
T112395,2024-12-07,C1015,P110,BR-East,Branch,5,309.81,0,1549.05,1549.05,1251.85,297.2,Paid
T112396,2024-12-07,C1065,P112,BR-West,Direct Sales,2,233.47,0,466.94,466.94,286.9,180.04,Paid
T112397,2024-12-07,C1110,P116,BR-South,Branch,2,41.88,0,83.76,83.76,47.36,36.4,Paid
T112398,2024-12-07,C1090,P117,BR-Central,Partner,1,483.16,0,483.16,483.16,293.51,189.65,Paid
T112399,2024-12-07,C1029,P126,BR-North,Direct Sales,3,470.35,0,1411.05,1411.05,820.59,590.46,Paid
T112400,2024-12-07,C1092,P122,BR-North,Online,2,136.8,5,273.6,259.92,256.32,3.6,Paid
T112401,2024-12-07,C1055,P100,BR-South,Online,2,193.52,0,387.04,387.04,218.6,168.44,Paid
T112402,2024-12-07,C1000,P109,BR-West,Direct Sales,4,221.65,0,886.6,886.6,676.16,210.44,Paid
T112403,2024-12-07,C1023,P105,BR-West,Branch,1,20.09,5,20.09,19.09,11.23,7.86,Paid
T112404,2024-12-07,C1076,P118,BR-East,Partner,1,159.26,10,159.26,143.33,130.7,12.63,Pending
T112405,2024-12-07,C1074,P122,BR-North,Online,1,136.8,5,136.8,129.96,128.16,1.8,Paid
T112406,2024-12-07,C1097,P104,BR-North,Branch,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T112407,2024-12-07,C1067,P109,BR-North,Branch,3,221.65,10,664.95,598.46,507.12,91.34,Paid
T112408,2024-12-07,C1036,P110,BR-East,Partner,1,309.81,10,309.81,278.83,250.37,28.46,Paid
T112409,2024-12-07,C1074,P105,BR-South,Dealer,3,20.09,0,60.27,60.27,33.69,26.58,Paid
T112410,2024-12-07,C1115,P109,BR-North,Branch,4,221.65,0,886.6,886.6,676.16,210.44,Paid
T112411,2024-12-08,C1041,P115,BR-Central,Direct Sales,1,307.7,10,307.7,276.93,295.85,-18.92,Paid
T112412,2024-12-08,C1053,P122,BR-South,Branch,4,136.8,5,547.2,519.84,512.64,7.2,Partially Paid
T112413,2024-12-08,C1113,P112,BR-South,Online,1,233.47,10,233.47,210.12,143.45,66.67,Pending
T112414,2024-12-08,C1050,P116,BR-Central,Dealer,1,41.88,0,41.88,41.88,23.68,18.2,Paid
T112415,2024-12-08,C1011,P109,BR-East,Dealer,2,221.65,15,443.3,376.8,338.08,38.72,Paid
T112416,2024-12-08,C1052,P103,BR-North,Branch,2,38.46,0,76.92,76.92,45.4,31.52,Paid
T112417,2024-12-08,C1038,P115,BR-Central,Online,1,307.7,5,307.7,292.32,295.85,-3.53,Paid
T112418,2024-12-08,C1004,P105,BR-West,Online,1,20.09,0,20.09,20.09,11.23,8.86,Paid
T112419,2024-12-08,C1111,P106,BR-South,Online,2,417.9,10,835.8,752.22,657.18,95.04,Paid
T112420,2024-12-08,C1090,P107,BR-Central,Direct Sales,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T112421,2024-12-08,C1020,P114,BR-West,Online,3,300.28,0,900.84,900.84,753.15,147.69,Paid
T112422,2024-12-08,C1014,P100,BR-Central,Branch,2,193.52,0,387.04,387.04,218.6,168.44,Paid
T112423,2024-12-08,C1035,P110,BR-North,Branch,4,309.81,10,1239.24,1115.32,1001.48,113.84,Paid
T112424,2024-12-08,C1014,P127,BR-South,Online,1,302.97,5,302.97,287.82,279.92,7.9,Paid
T112425,2024-12-08,C1023,P105,BR-East,Direct Sales,1,20.09,0,20.09,20.09,11.23,8.86,Paid
T112426,2024-12-08,C1107,P116,BR-North,Online,2,41.88,5,83.76,79.57,47.36,32.21,Paid
T112427,2024-12-08,C1076,P120,BR-South,Online,4,69.8,0,279.2,279.2,195.84,83.36,Paid
T112428,2024-12-08,C1015,P106,BR-South,Online,2,417.9,5,835.8,794.01,657.18,136.83,Overdue
T112429,2024-12-08,C1079,P103,BR-West,Partner,2,38.46,0,76.92,76.92,45.4,31.52,Paid
T112430,2024-12-08,C1077,P123,BR-North,Online,1,162.74,0,162.74,162.74,112.94,49.8,Overdue
T112431,2024-12-08,C1098,P109,BR-East,Branch,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T112432,2024-12-08,C1108,P111,BR-West,Dealer,3,153.15,0,459.45,459.45,340.05,119.4,Paid
T112433,2024-12-08,C1084,P126,BR-South,Online,4,470.35,0,1881.4,1881.4,1094.12,787.28,Paid
T112434,2024-12-09,C1112,P120,BR-North,Online,2,69.8,0,139.6,139.6,97.92,41.68,Paid
T112435,2024-12-09,C1091,P125,BR-West,Branch,1,485.1,0,485.1,485.1,299.53,185.57,Paid
T112436,2024-12-09,C1067,P111,BR-East,Dealer,4,153.15,0,612.6,612.6,453.4,159.2,Paid
T112437,2024-12-09,C1037,P107,BR-South,Branch,2,99.09,0,198.18,198.18,190.42,7.76,Partially Paid
T112438,2024-12-09,C1053,P105,BR-West,Online,1,20.09,30,20.09,14.06,11.23,2.83,Overdue
T112439,2024-12-09,C1105,P112,BR-Central,Partner,1,233.47,5,233.47,221.8,143.45,78.35,Paid
T112440,2024-12-09,C1048,P125,BR-North,Direct Sales,2,485.1,0,970.2,970.2,599.06,371.14,Paid
T112441,2024-12-09,C1015,P123,BR-Central,Dealer,1,162.74,10,162.74,146.47,112.94,33.53,Paid
T112442,2024-12-09,C1024,P115,BR-West,Branch,5,307.7,0,1538.5,1538.5,1479.25,59.25,Paid
T112443,2024-12-09,C1076,P109,BR-Central,Branch,1,221.65,5,221.65,210.57,169.04,41.53,Paid
T112444,2024-12-09,C1041,P111,BR-East,Online,4,153.15,5,612.6,581.97,453.4,128.57,Overdue
T112445,2024-12-09,C1027,P127,BR-South,Online,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T112446,2024-12-09,C1041,P125,BR-West,Direct Sales,1,485.1,15,485.1,412.34,299.53,112.81,Pending
T112447,2024-12-09,C1043,P109,BR-South,Dealer,2,221.65,0,443.3,443.3,338.08,105.22,Paid
T112448,2024-12-09,C1054,P127,BR-East,Dealer,5,302.97,0,1514.85,1514.85,1399.6,115.25,Pending
T112449,2024-12-09,C1010,P117,BR-South,Online,1,483.16,10,483.16,434.84,293.51,141.33,Paid
T112450,2024-12-09,C1005,P124,BR-West,Online,4,277.89,0,1111.56,1111.56,883.2,228.36,Partially Paid
T112451,2024-12-09,C1008,P127,BR-West,Branch,1,302.97,5,302.97,287.82,279.92,7.9,Overdue
T112452,2024-12-09,C1092,P109,BR-East,Partner,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T112453,2024-12-10,C1010,P115,BR-North,Online,2,307.7,0,615.4,615.4,591.7,23.7,Paid
T112454,2024-12-10,C1029,P107,BR-West,Online,4,99.09,0,396.36,396.36,380.84,15.52,Paid
T112455,2024-12-10,C1068,P111,BR-West,Branch,1,153.15,0,153.15,153.15,113.35,39.8,Paid
T112456,2024-12-10,C1067,P101,BR-South,Dealer,2,368.68,0,737.36,737.36,494.32,243.04,Paid
T112457,2024-12-10,C1070,P118,BR-North,Direct Sales,2,159.26,10,318.52,286.67,261.4,25.27,Paid
T112458,2024-12-10,C1113,P105,BR-East,Online,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T112459,2024-12-10,C1070,P107,BR-West,Partner,4,99.09,0,396.36,396.36,380.84,15.52,Paid
T112460,2024-12-10,C1074,P102,BR-East,Online,3,86.45,0,259.35,259.35,249.54,9.81,Paid
T112461,2024-12-10,C1037,P111,BR-South,Online,1,153.15,0,153.15,153.15,113.35,39.8,Pending
T112462,2024-12-10,C1113,P121,BR-Central,Online,1,26.85,10,26.85,24.17,15.5,8.67,Paid
T112463,2024-12-10,C1019,P120,BR-Central,Partner,2,69.8,0,139.6,139.6,97.92,41.68,Paid
T112464,2024-12-10,C1015,P127,BR-North,Online,1,302.97,10,302.97,272.67,279.92,-7.25,Partially Paid
T112465,2024-12-10,C1016,P101,BR-West,Online,1,368.68,5,368.68,350.25,247.16,103.09,Overdue
T112466,2024-12-10,C1032,P121,BR-East,Partner,2,26.85,0,53.7,53.7,31.0,22.7,Partially Paid
T112467,2024-12-10,C1025,P109,BR-North,Direct Sales,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T112468,2024-12-10,C1022,P127,BR-East,Dealer,1,302.97,15,302.97,257.52,279.92,-22.4,Pending
T112469,2024-12-11,C1025,P117,BR-South,Dealer,1,483.16,15,483.16,410.69,293.51,117.18,Paid
T112470,2024-12-11,C1018,P102,BR-South,Branch,2,86.45,10,172.9,155.61,166.36,-10.75,Paid
T112471,2024-12-11,C1078,P119,BR-North,Branch,1,345.27,25,345.27,258.95,247.89,11.06,Pending
T112472,2024-12-11,C1026,P117,BR-South,Branch,4,483.16,5,1932.64,1836.01,1174.04,661.97,Paid
T112473,2024-12-11,C1095,P114,BR-South,Dealer,1,300.28,0,300.28,300.28,251.05,49.23,Paid
T112474,2024-12-11,C1013,P121,BR-South,Branch,3,26.85,5,80.55,76.52,46.5,30.02,Paid
T112475,2024-12-11,C1084,P114,BR-West,Dealer,4,300.28,0,1201.12,1201.12,1004.2,196.92,Paid
T112476,2024-12-11,C1094,P117,BR-North,Online,1,483.16,0,483.16,483.16,293.51,189.65,Paid
T112477,2024-12-11,C1010,P120,BR-North,Online,1,69.8,5,69.8,66.31,48.96,17.35,Overdue
T112478,2024-12-11,C1005,P122,BR-Central,Branch,5,136.8,5,684.0,649.8,640.8,9.0,Paid
T112479,2024-12-11,C1055,P101,BR-East,Direct Sales,1,368.68,15,368.68,313.38,247.16,66.22,Paid
T112480,2024-12-11,C1089,P117,BR-South,Direct Sales,1,483.16,0,483.16,483.16,293.51,189.65,Overdue
T112481,2024-12-11,C1012,P116,BR-North,Online,2,41.88,10,83.76,75.38,47.36,28.02,Paid
T112482,2024-12-11,C1096,P102,BR-East,Partner,2,86.45,5,172.9,164.26,166.36,-2.1,Paid
T112483,2024-12-11,C1008,P109,BR-East,Online,2,221.65,5,443.3,421.14,338.08,83.06,Paid
T112484,2024-12-11,C1059,P108,BR-South,Dealer,3,159.08,15,477.24,405.65,330.51,75.14,Paid
T112485,2024-12-11,C1102,P126,BR-South,Partner,1,470.35,5,470.35,446.83,273.53,173.3,Overdue
T112486,2024-12-11,C1036,P123,BR-North,Branch,2,162.74,0,325.48,325.48,225.88,99.6,Paid
T112487,2024-12-11,C1096,P126,BR-West,Online,1,470.35,0,470.35,470.35,273.53,196.82,Paid
T112488,2024-12-11,C1067,P127,BR-East,Dealer,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T112489,2024-12-11,C1040,P104,BR-East,Online,1,304.55,0,304.55,304.55,194.17,110.38,Overdue
T112490,2024-12-11,C1023,P117,BR-West,Direct Sales,1,483.16,0,483.16,483.16,293.51,189.65,Paid
T112491,2024-12-12,C1079,P109,BR-Central,Dealer,3,221.65,0,664.95,664.95,507.12,157.83,Paid
T112492,2024-12-12,C1047,P119,BR-East,Direct Sales,1,345.27,25,345.27,258.95,247.89,11.06,Paid
T112493,2024-12-12,C1027,P112,BR-West,Partner,1,233.47,30,233.47,163.43,143.45,19.98,Pending
T112494,2024-12-12,C1046,P111,BR-East,Partner,4,153.15,10,612.6,551.34,453.4,97.94,Paid
T112495,2024-12-12,C1079,P115,BR-South,Online,3,307.7,0,923.1,923.1,887.55,35.55,Paid
T112496,2024-12-12,C1014,P116,BR-West,Partner,2,41.88,15,83.76,71.2,47.36,23.84,Overdue
T112497,2024-12-12,C1077,P102,BR-North,Partner,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T112498,2024-12-12,C1078,P122,BR-East,Direct Sales,3,136.8,5,410.4,389.88,384.48,5.4,Paid
T112499,2024-12-12,C1058,P122,BR-East,Dealer,1,136.8,15,136.8,116.28,128.16,-11.88,Partially Paid
T112500,2024-12-12,C1070,P104,BR-North,Dealer,1,304.55,10,304.55,274.1,194.17,79.93,Pending
T112501,2024-12-12,C1115,P118,BR-Central,Branch,5,159.26,5,796.3,756.48,653.5,102.98,Paid
T112502,2024-12-12,C1005,P127,BR-East,Branch,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T112503,2024-12-12,C1044,P104,BR-West,Online,4,304.55,5,1218.2,1157.29,776.68,380.61,Paid
T112504,2024-12-12,C1059,P123,BR-North,Partner,1,162.74,0,162.74,162.74,112.94,49.8,Paid
T112505,2024-12-12,C1080,P110,BR-North,Branch,4,309.81,0,1239.24,1239.24,1001.48,237.76,Paid
T112506,2024-12-12,C1076,P108,BR-North,Online,3,159.08,0,477.24,477.24,330.51,146.73,Pending
T112507,2024-12-12,C1062,P113,BR-East,Partner,3,107.84,0,323.52,323.52,225.09,98.43,Overdue
T112508,2024-12-12,C1016,P104,BR-Central,Dealer,2,304.55,5,609.1,578.64,388.34,190.3,Paid
T112509,2024-12-12,C1003,P127,BR-West,Partner,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T112510,2024-12-12,C1090,P116,BR-West,Online,1,41.88,10,41.88,37.69,23.68,14.01,Pending
T112511,2024-12-12,C1069,P100,BR-South,Online,1,193.52,0,193.52,193.52,109.3,84.22,Paid
T112512,2024-12-12,C1005,P126,BR-South,Online,2,470.35,0,940.7,940.7,547.06,393.64,Paid
T112513,2024-12-12,C1093,P121,BR-North,Online,1,26.85,0,26.85,26.85,15.5,11.35,Paid
T112514,2024-12-13,C1011,P115,BR-North,Branch,4,307.7,0,1230.8,1230.8,1183.4,47.4,Paid
T112515,2024-12-13,C1108,P109,BR-North,Partner,1,221.65,5,221.65,210.57,169.04,41.53,Pending
T112516,2024-12-13,C1023,P109,BR-South,Dealer,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T112517,2024-12-13,C1072,P112,BR-South,Branch,1,233.47,25,233.47,175.1,143.45,31.65,Paid
T112518,2024-12-13,C1096,P116,BR-South,Online,2,41.88,0,83.76,83.76,47.36,36.4,Paid
T112519,2024-12-13,C1042,P119,BR-West,Online,1,345.27,25,345.27,258.95,247.89,11.06,Paid
T112520,2024-12-13,C1094,P114,BR-West,Online,1,300.28,0,300.28,300.28,251.05,49.23,Paid
T112521,2024-12-13,C1107,P118,BR-East,Online,4,159.26,15,637.04,541.48,522.8,18.68,Paid
T112522,2024-12-13,C1052,P115,BR-East,Dealer,2,307.7,5,615.4,584.63,591.7,-7.07,Paid
T112523,2024-12-13,C1062,P100,BR-Central,Branch,3,193.52,0,580.56,580.56,327.9,252.66,Paid
T112524,2024-12-13,C1004,P112,BR-East,Online,1,233.47,0,233.47,233.47,143.45,90.02,Paid
T112525,2024-12-13,C1058,P126,BR-West,Dealer,2,470.35,10,940.7,846.63,547.06,299.57,Partially Paid
T112526,2024-12-13,C1091,P107,BR-South,Online,3,99.09,10,297.27,267.54,285.63,-18.09,Paid
T112527,2024-12-13,C1023,P126,BR-East,Online,1,470.35,0,470.35,470.35,273.53,196.82,Paid
T112528,2024-12-13,C1045,P119,BR-West,Online,3,345.27,10,1035.81,932.23,743.67,188.56,Paid
T112529,2024-12-13,C1009,P111,BR-South,Direct Sales,5,153.15,5,765.75,727.46,566.75,160.71,Paid
T112530,2024-12-13,C1060,P127,BR-North,Branch,1,302.97,10,302.97,272.67,279.92,-7.25,Paid
T112531,2024-12-13,C1110,P106,BR-South,Branch,2,417.9,5,835.8,794.01,657.18,136.83,Paid
T112532,2024-12-14,C1117,P100,BR-East,Branch,1,193.52,5,193.52,183.84,109.3,74.54,Paid
T112533,2024-12-14,C1069,P107,BR-South,Online,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T112534,2024-12-14,C1058,P126,BR-South,Direct Sales,2,470.35,0,940.7,940.7,547.06,393.64,Paid
T112535,2024-12-14,C1089,P122,BR-North,Direct Sales,2,136.8,5,273.6,259.92,256.32,3.6,Paid
T112536,2024-12-14,C1013,P107,BR-South,Online,4,99.09,10,396.36,356.72,380.84,-24.12,Paid
T112537,2024-12-14,C1100,P108,BR-North,Online,3,159.08,0,477.24,477.24,330.51,146.73,Paid
T112538,2024-12-14,C1012,P125,BR-South,Dealer,2,485.1,5,970.2,921.69,599.06,322.63,Pending
T112539,2024-12-14,C1110,P120,BR-West,Direct Sales,2,69.8,5,139.6,132.62,97.92,34.7,Overdue
T112540,2024-12-14,C1002,P108,BR-South,Dealer,3,159.08,0,477.24,477.24,330.51,146.73,Overdue
T112541,2024-12-14,C1086,P123,BR-North,Branch,2,162.74,0,325.48,325.48,225.88,99.6,Pending
T112542,2024-12-14,C1097,P127,BR-East,Direct Sales,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T112543,2024-12-14,C1019,P109,BR-North,Branch,4,221.65,0,886.6,886.6,676.16,210.44,Paid
T112544,2024-12-14,C1049,P118,BR-East,Online,4,159.26,0,637.04,637.04,522.8,114.24,Pending
T112545,2024-12-14,C1044,P118,BR-East,Branch,5,159.26,0,796.3,796.3,653.5,142.8,Paid
T112546,2024-12-14,C1081,P126,BR-North,Dealer,3,470.35,0,1411.05,1411.05,820.59,590.46,Paid
T112547,2024-12-14,C1079,P119,BR-North,Branch,1,345.27,0,345.27,345.27,247.89,97.38,Paid
T112548,2024-12-14,C1020,P116,BR-West,Branch,1,41.88,0,41.88,41.88,23.68,18.2,Paid
T112549,2024-12-14,C1095,P113,BR-South,Online,1,107.84,0,107.84,107.84,75.03,32.81,Paid
T112550,2024-12-14,C1032,P126,BR-North,Branch,1,470.35,10,470.35,423.32,273.53,149.79,Overdue
T112551,2024-12-14,C1094,P106,BR-West,Branch,3,417.9,5,1253.7,1191.02,985.77,205.25,Paid
T112552,2024-12-14,C1089,P103,BR-East,Branch,4,38.46,5,153.84,146.15,90.8,55.35,Pending
T112553,2024-12-14,C1103,P113,BR-Central,Dealer,1,107.84,0,107.84,107.84,75.03,32.81,Partially Paid
T112554,2024-12-14,C1052,P101,BR-East,Online,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T112555,2024-12-15,C1102,P104,BR-North,Branch,1,304.55,10,304.55,274.1,194.17,79.93,Overdue
T112556,2024-12-15,C1023,P109,BR-North,Partner,1,221.65,25,221.65,166.24,169.04,-2.8,Partially Paid
T112557,2024-12-15,C1043,P114,BR-Central,Branch,1,300.28,5,300.28,285.27,251.05,34.22,Paid
T112558,2024-12-15,C1026,P122,BR-East,Dealer,2,136.8,20,273.6,218.88,256.32,-37.44,Pending
T112559,2024-12-15,C1012,P106,BR-North,Direct Sales,4,417.9,15,1671.6,1420.86,1314.36,106.5,Pending
T112560,2024-12-15,C1099,P112,BR-North,Online,1,233.47,25,233.47,175.1,143.45,31.65,Overdue
T112561,2024-12-15,C1099,P115,BR-South,Direct Sales,3,307.7,25,923.1,692.32,887.55,-195.23,Paid
T112562,2024-12-15,C1102,P104,BR-East,Direct Sales,2,304.55,15,609.1,517.74,388.34,129.4,Paid
T112563,2024-12-15,C1035,P112,BR-West,Dealer,2,233.47,25,466.94,350.2,286.9,63.3,Paid
T112564,2024-12-15,C1089,P115,BR-East,Online,1,307.7,10,307.7,276.93,295.85,-18.92,Paid
T112565,2024-12-15,C1042,P115,BR-West,Direct Sales,1,307.7,10,307.7,276.93,295.85,-18.92,Paid
T112566,2024-12-15,C1063,P107,BR-Central,Online,1,99.09,15,99.09,84.23,95.21,-10.98,Paid
T112567,2024-12-15,C1089,P125,BR-West,Online,3,485.1,15,1455.3,1237.0,898.59,338.41,Paid
T112568,2024-12-15,C1019,P126,BR-South,Branch,1,470.35,15,470.35,399.8,273.53,126.27,Pending
T112569,2024-12-15,C1103,P127,BR-East,Online,2,302.97,15,605.94,515.05,559.84,-44.79,Paid
T112570,2024-12-15,C1029,P105,BR-Central,Branch,1,20.09,20,20.09,16.07,11.23,4.84,Paid
T112571,2024-12-15,C1032,P102,BR-Central,Online,2,86.45,10,172.9,155.61,166.36,-10.75,Paid
T112572,2024-12-15,C1111,P100,BR-South,Online,1,193.52,25,193.52,145.14,109.3,35.84,Paid
T112573,2024-12-15,C1074,P123,BR-North,Online,1,162.74,5,162.74,154.6,112.94,41.66,Paid
T112574,2024-12-15,C1098,P101,BR-West,Direct Sales,3,368.68,5,1106.04,1050.74,741.48,309.26,Paid
T112575,2024-12-15,C1113,P118,BR-Central,Dealer,1,159.26,15,159.26,135.37,130.7,4.67,Paid
T112576,2024-12-15,C1095,P126,BR-North,Branch,1,470.35,20,470.35,376.28,273.53,102.75,Paid
T112577,2024-12-15,C1032,P118,BR-Central,Dealer,5,159.26,15,796.3,676.85,653.5,23.35,Pending
T112578,2024-12-15,C1082,P114,BR-Central,Online,1,300.28,5,300.28,285.27,251.05,34.22,Partially Paid
T112579,2024-12-15,C1054,P113,BR-West,Branch,1,107.84,20,107.84,86.27,75.03,11.24,Paid
T112580,2024-12-16,C1096,P105,BR-East,Direct Sales,1,20.09,30,20.09,14.06,11.23,2.83,Partially Paid
T112581,2024-12-16,C1117,P120,BR-North,Dealer,1,69.8,5,69.8,66.31,48.96,17.35,Paid
T112582,2024-12-16,C1042,P113,BR-South,Online,1,107.84,5,107.84,102.45,75.03,27.42,Paid
T112583,2024-12-16,C1108,P107,BR-East,Direct Sales,4,99.09,15,396.36,336.91,380.84,-43.93,Paid
T112584,2024-12-16,C1002,P111,BR-South,Dealer,4,153.15,20,612.6,490.08,453.4,36.68,Paid
T112585,2024-12-16,C1079,P109,BR-East,Dealer,3,221.65,15,664.95,565.21,507.12,58.09,Paid
T112586,2024-12-16,C1002,P101,BR-West,Online,1,368.68,15,368.68,313.38,247.16,66.22,Pending
T112587,2024-12-16,C1037,P102,BR-Central,Partner,3,86.45,5,259.35,246.38,249.54,-3.16,Paid
T112588,2024-12-16,C1036,P112,BR-Central,Direct Sales,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T112589,2024-12-16,C1041,P106,BR-South,Branch,2,417.9,15,835.8,710.43,657.18,53.25,Paid
T112590,2024-12-16,C1113,P122,BR-South,Branch,2,136.8,10,273.6,246.24,256.32,-10.08,Paid
T112591,2024-12-16,C1038,P104,BR-Central,Branch,5,304.55,5,1522.75,1446.61,970.85,475.76,Paid
T112592,2024-12-16,C1078,P121,BR-Central,Online,2,26.85,15,53.7,45.64,31.0,14.64,Paid
T112593,2024-12-16,C1097,P116,BR-Central,Online,1,41.88,5,41.88,39.79,23.68,16.11,Overdue
T112594,2024-12-16,C1091,P118,BR-South,Dealer,1,159.26,5,159.26,151.3,130.7,20.6,Paid
T112595,2024-12-17,C1031,P120,BR-North,Branch,2,69.8,20,139.6,111.68,97.92,13.76,Paid
T112596,2024-12-17,C1114,P110,BR-West,Online,1,309.81,15,309.81,263.34,250.37,12.97,Paid
T112597,2024-12-17,C1039,P121,BR-Central,Online,5,26.85,5,134.25,127.54,77.5,50.04,Paid
T112598,2024-12-17,C1019,P119,BR-East,Branch,2,345.27,15,690.54,586.96,495.78,91.18,Paid
T112599,2024-12-17,C1057,P126,BR-West,Direct Sales,3,470.35,5,1411.05,1340.5,820.59,519.91,Paid
T112600,2024-12-17,C1051,P117,BR-East,Online,1,483.16,20,483.16,386.53,293.51,93.02,Pending
T112601,2024-12-17,C1078,P110,BR-West,Online,5,309.81,5,1549.05,1471.6,1251.85,219.75,Paid
T112602,2024-12-17,C1115,P111,BR-West,Online,1,153.15,10,153.15,137.84,113.35,24.49,Paid
T112603,2024-12-17,C1022,P109,BR-West,Partner,4,221.65,15,886.6,753.61,676.16,77.45,Overdue
T112604,2024-12-17,C1038,P126,BR-West,Branch,2,470.35,10,940.7,846.63,547.06,299.57,Paid
T112605,2024-12-17,C1029,P117,BR-Central,Dealer,3,483.16,20,1449.48,1159.58,880.53,279.05,Pending
T112606,2024-12-17,C1022,P124,BR-North,Online,3,277.89,25,833.67,625.25,662.4,-37.15,Paid
T112607,2024-12-17,C1017,P108,BR-North,Branch,4,159.08,5,636.32,604.5,440.68,163.82,Paid
T112608,2024-12-17,C1024,P103,BR-North,Direct Sales,2,38.46,15,76.92,65.38,45.4,19.98,Pending
T112609,2024-12-17,C1043,P117,BR-East,Online,3,483.16,15,1449.48,1232.06,880.53,351.53,Paid
T112610,2024-12-17,C1091,P117,BR-North,Branch,4,483.16,20,1932.64,1546.11,1174.04,372.07,Overdue
